x, f1, f2
63670.41, 4053920593.22, 4053665915.60
41678.81, 1737123604.72, 1736956893.46
-32401.24, 1049840117.70, 1049969726.65
-71732.33, 5145527619.80, 5145814553.13
-50610.23, 2561395342.98, 2561597787.90
74462.54, 5544670438.53, 5544372592.36
-6783.55, 46016555.48, 46043693.68
-79180.26, 6269513574.09, 6269830299.13
27274.94, 743922214.61, 743813118.86
70871.21, 5022728528.59, 5022445047.75
-93137.14, 8674526826.51, 8674899379.07
-69306.36, 4803371273.26, 4803648502.69
77662.15, 6031408918.47, 6031098273.89
98476.33, 9697587975.70, 9697194074.37
-5554.29, 30850182.16, 30872403.34
-62835.86, 3948345349.78, 3948596697.22
20628.33, 425528071.10, 425445561.78
-90967.35, 8275059479.86, 8275423353.27
57327.75, 3286470732.46, 3286241425.46
20022.05, 400882448.72, 400802364.52
-35395.35, 1252830833.81, 1252972419.21
-28312.05, 801572242.10, 801685494.31
-50604.41, 2560805981.02, 2561008402.65
-19498.34, 380185311.26, 380263308.62
-82684.06, 6836653251.82, 6836983992.05
59852.84, 3582362637.30, 3582123229.93
-85131.47, 7247366796.36, 7247707326.23
25212.52, 635671414.54, 635570568.44
-36983.56, 1367783437.06, 1367931375.28
-97277.69, 9462948970.42, 9463338085.18
39252.41, 1540751734.96, 1540594729.32
-85040.29, 7231850888.63, 7232191053.79
19475.12, 379280170.39, 379202273.92
98104.58, 9624507866.58, 9624115452.27
15713.06, 246900336.54, 246837488.29
96137.97, 9242509188.74, 9242124640.86
-40448.95, 1636117447.96, 1636279247.75
-1865.63, 3480584.21, 3488050.74
27566.15, 759892512.09, 759782251.50
-28434.10, 808497808.82, 808611549.20
-33496.01, 1121982843.24, 1122116831.29
37537.20, 1409041059.21, 1408890914.43
41270.49, 1703253103.35, 1703088025.40
-540.00, 291596.29, 293760.27
7722.20, 59632436.65, 59601551.83
-25524.26, 651487799.28, 651589900.32
23981.48, 575111281.44, 575015359.53
63344.62, 4012540251.05, 4012286876.59
49636.93, 2463824930.51, 2463626386.79
-37610.15, 1414523477.13, 1414673921.74
92604.24, 8575545070.85, 8575174657.90
60575.51, 3669391960.20, 3669149662.18
-14396.75, 207266446.78, 207324037.78
-53777.85, 2892057127.19, 2892272242.59
2057.60, 4233699.44, 4225473.06
94577.28, 8944862674.03, 8944484368.89
48121.87, 2315714354.72, 2315521871.25
-42289.29, 1788383846.81, 1788553007.96
58109.63, 3376729541.22, 3376497106.68
40728.37, 1658799849.18, 1658636939.71
-4735.34, 22423451.71, 22442397.07
-28102.21, 789734301.63, 789846714.47
-43815.78, 1919822754.14, 1919998021.27
88787.67, 7883250213.46, 7882895066.78
-14338.77, 205600259.09, 205657618.16
2083.41, 4340586.04, 4332256.41
-93758.91, 8790733060.59, 8791108100.23
-49183.89, 2419054628.96, 2419251368.50
75282.72, 5667487681.75, 5667186554.88
38002.60, 1444197440.57, 1444045434.18
-93861.08, 8809901796.75, 8810277245.06
-95384.70, 9098240851.57, 9098622394.36
30738.88, 944878767.97, 944755816.44
77661.49, 6031306958.17, 6030996316.21
-76155.04, 5799589932.55, 5799894556.70
-64205.68, 4122369381.07, 4122626207.79
27448.57, 753424153.60, 753314363.30
71868.34, 5165058090.29, 5164770620.94
-91451.81, 8363434312.16, 8363800123.42
70387.22, 4954360714.19, 4954079169.31
28325.88, 802355293.54, 802241994.03
16949.35, 287280342.19, 287212548.81
67898.30, 4610178889.26, 4609907300.06
-93412.14, 8725828577.44, 8726202230.01
-93155.83, 8678008523.26, 8678381150.58
71345.02, 5090111586.57, 5089826210.50
-17385.42, 302252809.97, 302322355.65
-4026.92, 16216061.44, 16232173.11
-28791.61, 828956563.33, 829071733.75
94155.78, 8865310761.15, 8864934142.04
-76427.01, 5841087459.53, 5841393171.56
13778.71, 189852927.56, 189797816.71
37283.22, 1390038830.53, 1389889701.63
41719.72, 1740535364.20, 1740368489.31
-19465.73, 378914498.49, 378992365.40
-7834.77, 61383582.13, 61414925.20
-31016.35, 962014162.49, 962138231.91
87475.32, 7651932152.96, 7651582255.67
-19084.49, 364217708.95, 364294050.90
36439.90, 1327866346.52, 1327720590.92
-91118.18, 8302523040.82, 8302887517.54
-4690.45, 22000367.22, 22019133.04
-10796.47, 116563855.51, 116607045.41
-79497.55, 6319859856.91, 6320177851.09
3992.49, 15940008.90, 15924042.92
25937.82, 672770448.08, 672666700.81
-53287.69, 2839577959.20, 2839791113.96
25248.77, 637500240.53, 637399249.46
-60131.96, 3615853202.13, 3616093733.99
67535.82, 4561086528.45, 4560816389.19
53435.89, 2855394014.16, 2855180274.61
73493.55, 5401302593.62, 5401008623.40
36980.71, 1367572588.96, 1367424670.13
-23550.73, 554636791.00, 554730997.91
74032.14, 5480757546.89, 5480461422.33
-3474.28, 12070646.80, 12084547.94
-11927.78, 142271864.62, 142319579.73
-40330.97, 1626587478.92, 1626748806.82
84256.14, 7099097849.97, 7098760829.39
32807.95, 1076361639.76, 1076230411.95
24249.70, 588048077.78, 587951082.97
95170.29, 9057383200.66, 9057002523.52
-95485.12, 9117408512.78, 9117790457.27
92065.33, 8476024457.33, 8475656200.02
37817.77, 1430183881.77, 1430032614.68
7810.32, 61001095.48, 60969858.20
-43911.98, 1928262309.87, 1928437961.80
-23863.24, 569454375.47, 569549832.45
24252.76, 588196550.38, 588099543.32
-99252.66, 9851089977.29, 9851486991.92
90948.73, 8271671614.77, 8271307823.85
62498.55, 3906068189.44, 3905818199.26
27562.99, 759718175.12, 759607927.18
-80351.06, 6456293223.64, 6456614631.89
77057.96, 5937929890.16, 5937621662.30
-51040.80, 2605163630.68, 2605367797.89
-5076.19, 25767728.04, 25788036.81
-28488.10, 811571888.71, 811685845.11
-10208.96, 104222919.13, 104263758.98
29535.16, 872325924.42, 872207787.76
-16981.01, 288354563.30, 288422491.32
-26360.23, 694861686.64, 694967131.56
7588.97, 57592513.07, 57562161.18
91646.99, 8399170433.99, 8398803850.04
32947.29, 1085524197.27, 1085392412.09
64777.92, 4196178669.61, 4195919561.94
67811.84, 4598446291.08, 4598175047.70
-6378.39, 40683839.23, 40709356.78
70460.99, 4964751565.92, 4964469725.94
-10277.15, 105619845.52, 105660958.12
15968.81, 255002784.15, 254938912.93
96549.45, 9321795422.83, 9321409229.05
-86462.41, 7475748256.91, 7476094110.54
91395.51, 8353140049.31, 8352774471.25
-48842.37, 2385577234.49, 2385772607.97
82442.04, 6796690543.32, 6796360779.15
-69144.40, 4780947963.71, 4781224545.31
37627.83, 1415853318.55, 1415702811.24
3098.35, 9599744.14, 9587354.76
41669.80, 1736372046.57, 1736205371.38
-58397.53, 3410271516.35, 3410505110.47
-82325.41, 6777472833.30, 6777802138.93
76379.42, 5833815407.07, 5833509893.40
-28143.32, 792046222.51, 792158799.77
47712.28, 2276461918.69, 2276271073.56
-871.31, 759172.75, 762661.97
-1603.85, 2572345.11, 2578764.52
81716.74, 6677626349.75, 6677299486.77
-95790.45, 9175810530.05, 9176193695.85
3421.95, 11709734.12, 11696050.33
11177.49, 124936362.85, 124891656.88
95230.48, 9068845043.44, 9068464125.51
60926.41, 3712027479.63, 3711783777.99
50373.72, 2537512078.68, 2537310587.78
38885.42, 1512076259.90, 1511920722.21
-39674.15, 1574037958.55, 1574196659.14
49263.22, 2426864594.70, 2426667545.83
-82967.06, 6883532805.51, 6883864677.75
-69719.57, 4860818746.13, 4861097628.42
50767.85, 2577374575.47, 2577171508.07
-70343.69, 4948235289.85, 4948516668.62
95258.35, 9074152628.96, 9073771599.57
-19953.03, 398123384.52, 398203200.63
-50816.34, 2582300287.68, 2582503557.04
-94810.82, 8989092249.63, 8989471496.92
29000.58, 841033422.98, 840917424.67
-72476.82, 5252889594.34, 5253179505.62
-82961.58, 6882623345.04, 6882955195.35
-36576.00, 1337803463.05, 1337949771.03
80089.49, 6414326460.50, 6414006106.54
-54983.49, 3023184067.48, 3023404005.43
-72188.66, 5211203347.42, 5211492106.08
64466.97, 4155990332.79, 4155732468.91
-49303.11, 2430797027.90, 2430994244.35
50812.78, 2581938631.35, 2581735384.23
42986.76, 1847861583.22, 1847689640.18
52983.89, 2807292628.76, 2807080697.20
-52901.64, 2798583224.47, 2798794835.02
-30318.39, 919205007.13, 919326284.71
31707.33, 1005354966.01, 1005228140.67
79089.15, 6255094348.08, 6254777995.46
81424.72, 6629984218.75, 6629658523.89
-19599.20, 384128702.55, 384207103.35
5394.40, 29099593.52, 29078019.90
-80180.78, 6428957364.36, 6429278091.48
75361.31, 5679326738.30, 5679025297.07
97206.90, 9449181170.04, 9448792346.45
14234.27, 202614451.51, 202557518.43
69566.04, 4839434199.30, 4839155939.13
28932.95, 837115746.68, 837000018.87
-18762.90, 352046431.05, 352121486.65
-67870.04, 4606342656.33, 4606614140.50
18299.02, 334853984.12, 334780792.06
-71724.10, 5144345839.19, 5144632739.57
72295.16, 5226589834.59, 5226300657.95
86995.09, 7568145733.94, 7567797757.58
-39755.80, 1580523322.63, 1580682349.81
-86715.90, 7519646603.05, 7519993470.63
75773.97, 5741694190.36, 5741391098.49
-65977.96, 4353091293.52, 4353355209.36
-77391.46, 5989438018.35, 5989747588.19
-24786.70, 614380565.51, 614479716.32
47266.09, 2234082819.80, 2233893759.45
73093.24, 5342621275.22, 5342328906.28
-86498.40, 7481973107.39, 7482319104.99
-25274.22, 638785961.42, 638887062.28
-75231.45, 5659770500.01, 5660071429.79
51218.14, 2623297358.48, 2623092489.94
-42031.86, 1766677252.81, 1766845384.25
-73581.36, 5414216232.76, 5414510562.19
-73115.35, 5345853953.56, 5346146418.95
-33018.77, 1090238863.51, 1090370942.57
-61668.30, 3802978608.34, 3803225285.52
-39573.16, 1566034930.59, 1566193227.22
-30139.71, 908402220.02, 908522782.87
51925.50, 2696257624.02, 2696049926.02
-84418.19, 7126431492.03, 7126769168.80
58765.71, 3453408376.39, 3453173317.56
77284.95, 5972962844.08, 5972653708.30
33544.80, 1125253412.19, 1125119237.00
-43530.76, 1894926900.40, 1895101027.44
-46671.41, 2178220417.64, 2178407107.27
-62724.70, 3934388246.14, 3934639148.94
18606.66, 346207922.86, 346133500.21
23816.53, 567227022.90, 567131760.78
-53443.00, 2856154342.71, 2856368118.71
-77947.10, 6075749697.98, 6076061490.36
45878.88, 2104871302.12, 2104687790.62
70056.74, 4907947249.51, 4907667026.54
78675.99, 6189910795.60, 6189596095.66
-56533.19, 3196001559.98, 3196227696.74
41291.61, 1704996862.56, 1704831700.13
-11733.42, 137673113.53, 137720051.20
-74490.83, 5548884179.65, 5549182146.98
33166.59, 1100022514.62, 1099889852.27
74946.39, 5616961531.80, 5616661750.24
16593.46, 275342927.50, 275276557.66
49048.42, 2405747926.31, 2405551736.61
-20850.99, 434763819.81, 434847227.78
78503.29, 6162767109.95, 6162453100.78
-40987.52, 1679977079.76, 1680141033.86
-77392.30, 5989568035.31, 5989877608.51
-37378.72, 1397168436.76, 1397317955.63
-73596.36, 5416424474.30, 5416718863.75
-59217.60, 3506724473.75, 3506961348.16
75578.59, 5712123527.53, 5711821217.16
83171.02, 6917418518.40, 6917085838.32
-41204.16, 1697783159.95, 1697947980.61
25004.02, 625200798.51, 625100786.45
87070.59, 7581288506.63, 7580940228.25
89961.72, 8093110530.73, 8092750687.86
82280.23, 6770035847.49, 6769706730.58
-68446.01, 4684856138.91, 4685129926.94
17383.51, 302186470.90, 302116940.86
26167.24, 684724260.59, 684619595.64
14523.47, 210931195.70, 210873105.82
79388.98, 6302610080.11, 6302292528.19
7121.20, 50711421.24, 50682940.46
72762.05, 5294315496.26, 5294024452.08
67292.86, 4528329280.49, 4528060113.04
73361.30, 5381880900.56, 5381587459.34
-33878.97, 1147784899.49, 1147920419.38
-39230.12, 1539002281.24, 1539159205.72
31989.18, 1023307411.62, 1023179458.92
13295.76, 176777120.39, 176723941.37
-79490.02, 6318663250.34, 6318981214.42
-4769.70, 22750019.53, 22769102.32
-82457.13, 6799178098.80, 6799507931.32
73441.32, 5393627571.62, 5393333810.34
82984.17, 6886372515.40, 6886040582.72
-10597.47, 112306326.40, 112348720.27
20316.90, 412776493.66, 412695230.05
-82655.62, 6831951893.26, 6832282519.75
-53071.77, 2816612697.20, 2816824988.28
-48907.24, 2391918433.40, 2392114066.37
-62712.48, 3932854794.32, 3933105648.23
-64171.43, 4117972154.61, 4118228844.32
23282.47, 542073623.54, 541980497.64
-89754.71, 8055908818.04, 8056267840.90
10653.84, 113504334.17, 113461722.81
81316.73, 6612409769.69, 6612084506.79
10475.11, 109727892.22, 109685995.78
-44679.63, 1996269233.86, 1996447956.37
79380.29, 6301230347.32, 6300912830.16
-24070.42, 579385155.05, 579481440.73
74659.19, 5573994525.36, 5573695892.61
50778.51, 2578457223.26, 2578254113.21
95245.15, 9071638368.50, 9071257391.91
-17416.79, 303344548.19, 303414219.34
-5578.20, 31116297.41, 31138614.20
5691.49, 32393100.21, 32370338.23
-82411.38, 6791635323.65, 6791964973.17
-65466.04, 4285802899.43, 4286064767.61
-77398.78, 5990570906.81, 5990880505.93
67658.53, 4577677293.03, 4577406662.89
-17578.84, 309015703.09, 309086022.46
-80472.29, 6475789853.64, 6476111746.81
-37589.76, 1412990310.55, 1413140673.60
53843.55, 2899128162.60, 2898912792.39
36333.87, 1320150420.73, 1320005089.24
-43885.70, 1925954715.56, 1926130262.37
-28936.81, 837338991.16, 837454742.40
-49671.48, 2467255749.94, 2467454439.85
-88736.16, 7874105674.74, 7874460623.38
-40116.51, 1609334024.51, 1609494494.53
-29500.27, 870266177.28, 870384182.38
-39398.08, 1552208551.02, 1552366147.33
87266.36, 7615418152.75, 7615069091.30
65068.45, 4233902570.68, 4233642300.90
50292.35, 2529320025.68, 2529118860.29
-46183.31, 2132897966.77, 2133082704.00
93378.58, 8719559743.55, 8719186233.21
39237.60, 1539589136.60, 1539432190.20
39925.66, 1594057962.35, 1593898263.73
-94357.50, 8903337095.78, 8903714529.77
64187.17, 4119992944.80, 4119736200.12
-54800.57, 3003102372.80, 3003321579.07
-75793.46, 5744648666.22, 5744951844.06
-1430.55, 2046470.07, 2052196.26
-15813.27, 250059571.57, 250122828.66
-48923.35, 2393494231.79, 2393689929.19
-63557.21, 4039519370.73, 4039773603.58
-84566.45, 7151485245.25, 7151823515.07
92226.36, 8505700670.72, 8505331769.30
-14888.91, 221679587.18, 221739146.81
15612.09, 243737255.77, 243674811.42
-71892.25, 5168495802.71, 5168783375.71
47792.00, 2284074996.05, 2283883832.06
9050.91, 81919023.18, 81882823.53
-7518.39, 56526210.64, 56556288.20
-99532.27, 9906672883.04, 9907071016.12
2432.55, 5917281.81, 5907555.63
43479.26, 1890445885.41, 1890271972.37
-493.93, 243965.66, 245945.37
21604.73, 466764549.31, 466678134.37
35305.43, 1246473471.23, 1246332253.50
36542.17, 1335329992.59, 1335183827.92
44360.61, 1967863626.29, 1967686187.85
18654.41, 347987065.63, 347912451.98
-45765.32, 2094464940.12, 2094648005.42
-44577.28, 1987134184.11, 1987312497.24
98189.14, 9641107878.22, 9640715125.65
-59389.84, 3527153365.84, 3527390929.21
-47777.54, 2282693376.45, 2282884490.61
-50243.29, 2524388080.03, 2524589057.18
98846.80, 9770690489.79, 9770295106.58
-5873.10, 34493321.02, 34516817.42
98567.91, 9715632255.13, 9715237987.50
-49345.50, 2434978813.20, 2435176199.21
99015.28, 9804025639.51, 9803629582.39
-81072.11, 6572687256.40, 6573011548.85
6442.84, 41510193.12, 41484425.76
-36522.62, 1333901569.44, 1334047663.91
78596.91, 6177474835.30, 6177160451.64
-20012.19, 400487922.68, 400567975.46
-29615.60, 877083761.00, 877202227.40
-32971.26, 1087103975.60, 1087235864.64
-19845.29, 393835403.02, 393914788.17
-48172.60, 2320598939.09, 2320791633.47
-41782.19, 1745751210.56, 1745918343.31
-14310.48, 204789929.48, 204847175.41
53553.43, 2867969713.80, 2867755504.09
66771.76, 4458467596.67, 4458200513.64
82645.91, 6830345986.43, 6830015406.80
76942.41, 5920134532.91, 5919826767.27
54732.38, 2995633445.87, 2995414520.35
73798.88, 5446274766.06, 5445979574.53
44645.47, 1993218180.19, 1993039602.30
64330.17, 4138370560.32, 4138113243.65
-2603.05, 6775858.46, 6786274.65
21134.89, 446683531.61, 446598996.06
43292.85, 1874271042.72, 1874097875.32
10231.43, 104682058.97, 104641137.27
-49909.50, 2490958005.39, 2491157647.39
70716.80, 5000866120.26, 5000583257.05
-21411.81, 458465643.89, 458551295.13
21105.03, 445422461.83, 445338045.70
-55007.88, 3025866359.11, 3026086394.61
-57719.88, 3331584895.89, 3331815779.42
23221.38, 539232513.90, 539139632.38
-48306.51, 2333518520.67, 2333711750.70
-44650.86, 1993699243.74, 1993877851.18
2508.35, 6291828.73, 6281799.32
70589.37, 4982858990.61, 4982576637.14
-95123.40, 9048461048.53, 9048841546.13
-80626.22, 6500587829.77, 6500910338.66
-23606.55, 557269407.40, 557363837.62
-69014.22, 4762962443.59, 4763238504.47
-69672.92, 4854316192.70, 4854594888.39
57614.16, 3319391109.74, 3319160657.11
-160.09, 25627.71, 26272.06
-90172.75, 8131124793.39, 8131485488.38
69244.80, 4794842412.16, 4794565436.95
8537.99, 72897195.39, 72863047.45
55191.30, 3046079615.33, 3045858854.13
-54366.10, 2955673191.30, 2955890659.71
20262.41, 410565422.87, 410484377.21
40966.19, 1678228347.58, 1678064486.84
14950.25, 223510107.62, 223450310.60
-72753.69, 5293099115.33, 5293390134.08
47385.21, 2245357851.31, 2245168314.48
-83829.03, 7027306777.53, 7027642097.66
-35939.95, 1291680065.62, 1291823829.42
76118.68, 5794052988.92, 5793748518.22
84790.94, 7189502929.72, 7189163769.97
-33020.15, 1090330546.27, 1090462630.88
-88327.16, 7801687938.66, 7802041251.32
-56300.76, 3169775725.08, 3170000932.13
22772.99, 518609096.33, 518518008.37
34729.86, 1206163162.69, 1206024247.25
44809.44, 2007885992.08, 2007706758.31
4429.17, 19617528.06, 19599815.39
14340.79, 205658274.52, 205600915.36
-4336.28, 18803349.37, 18820698.50
-5284.77, 27928742.79, 27949885.85
28504.95, 812532132.70, 812418116.90
46927.17, 2202159595.21, 2201971890.51
7591.66, 57633354.44, 57602991.78
60272.24, 3632742890.42, 3632501805.46
-56971.55, 3245757264.31, 3245985154.50
-2282.77, 5211051.18, 5220186.27
-33112.36, 1096428260.38, 1096560713.81
-29583.01, 875154306.65, 875272642.68
-48936.28, 2394759173.96, 2394954923.07
-37332.78, 1393736786.66, 1393886121.80
31923.89, 1019134938.83, 1019007247.26
63804.13, 4070966965.16, 4070711752.64
-12928.18, 167137962.86, 167189679.60
-95959.16, 9208160842.90, 9208544683.55
-95132.68, 9050227545.51, 9050608080.25
70558.62, 4978519075.86, 4978236845.38
55550.59, 3085867817.20, 3085645618.85
7167.63, 51374886.76, 51346220.25
17385.35, 302250429.31, 302180891.90
-50134.88, 2513506525.34, 2513707068.87
-88108.38, 7763086052.48, 7763438489.98
-1589.51, 2526538.00, 2532900.04
-70173.68, 4924345982.94, 4924626681.68
-26377.48, 695771308.89, 695876822.80
-82594.54, 6821858663.57, 6822189045.74
95195.87, 9062253012.46, 9061872233.00
93391.95, 8722057133.72, 8721683569.90
-47272.91, 2234727946.88, 2234917042.52
-27264.42, 743348789.62, 743457851.32
79139.79, 6263107105.33, 6262790550.16
-31649.05, 1001662326.31, 1001788926.51
11239.99, 126337328.10, 126292372.15
31064.26, 964988514.63, 964864261.57
7461.41, 55672578.59, 55642736.97
