x1, x2, x3, x4, x5, x6, f1, f2
1.48, 2.87, 3.85, 1.56, 1.78, 7.60, -56.50, 88.73
2.26, 0.18, 3.36, 3.73, 4.78, 2.88, -19.63, 61.42
1.57, 1.15, 2.21, 0.87, 2.93, 9.62, -23.30, 110.60
3.01, 2.07, 3.72, 2.13, 1.78, 9.13, -51.94, 118.33
2.08, 1.53, 2.69, 0.38, 4.66, 4.44, -51.18, 55.45
4.53, 1.36, 2.48, 2.80, 2.32, 6.65, -164.99, 85.98
1.20, 1.46, 1.85, 1.15, 3.77, 7.83, -29.90, 83.86
1.33, 1.23, 3.20, 1.43, 3.70, 8.92, -51.24, 108.70
4.44, 1.10, 1.38, 0.52, 4.59, 3.29, -163.96, 55.02
3.59, 0.61, 2.24, 0.75, 4.37, 3.63, -92.71, 51.14
2.01, 1.72, 3.88, 2.79, 4.89, 0.37, -27.44, 53.86
1.13, 1.45, 2.52, 1.34, 4.84, 7.52, -50.34, 91.48
2.25, 0.50, 3.34, 2.57, 4.57, 5.00, -27.71, 69.01
1.40, 0.82, 3.14, 2.65, 2.50, 6.77, -21.15, 71.61
1.03, 1.45, 2.47, 2.32, 4.54, 3.53, -42.54, 47.68
2.83, 1.69, 2.52, 1.59, 4.40, 3.21, -42.19, 49.41
3.45, 1.11, 4.42, 1.51, 1.47, 8.39, -126.16, 107.56
1.90, 1.77, 2.11, 2.87, 4.28, 4.73, -12.63, 60.17
1.24, 2.21, 2.02, 0.83, 2.71, 6.70, -27.58, 63.34
4.14, 0.95, 3.30, 0.62, 4.58, 8.45, -188.45, 121.62
2.14, 0.78, 2.92, 1.11, 2.88, 7.28, -36.42, 76.23
1.31, 2.27, 2.22, 2.07, 4.83, 3.26, -32.21, 50.01
1.93, 0.84, 3.82, 1.39, 3.80, 7.83, -63.54, 96.62
2.46, 1.73, 4.15, 0.76, 1.81, 7.88, -110.03, 92.28
2.27, 2.53, 3.28, 1.27, 2.50, 6.08, -43.26, 67.13
0.76, 1.51, 3.79, 1.95, 2.29, 7.62, -73.07, 84.30
3.36, 2.22, 3.19, 3.35, 5.00, 9.15, -64.00, 146.21
1.99, 3.72, 2.78, 2.25, 4.76, 9.29, -26.79, 139.52
3.27, 1.49, 4.56, 1.00, 2.25, 4.85, -155.74, 63.24
2.24, 2.51, 2.26, 0.48, 1.90, 8.03, -22.20, 84.79
2.57, 1.44, 2.21, 0.75, 4.18, 8.99, -34.08, 112.39
1.57, 2.92, 2.26, 2.49, 4.98, 2.96, -24.85, 55.90
1.84, 1.06, 1.85, 1.65, 4.53, 9.34, -17.91, 118.40
0.67, 1.91, 4.67, 0.63, 2.85, 6.52, -200.61, 76.90
3.76, 1.41, 1.76, 0.67, 2.22, 9.79, -85.84, 120.44
2.00, 2.64, 3.57, 3.40, 4.57, 1.18, -15.55, 57.50
1.36, 1.32, 3.73, 0.93, 2.07, 9.76, -82.37, 117.86
4.31, 0.94, 1.85, 0.18, 3.65, 5.41, -151.57, 65.44
2.54, 0.72, 1.89, 2.35, 2.19, 7.25, -12.58, 73.46
3.82, 1.40, 3.02, 0.41, 3.82, 8.69, -143.38, 115.81
0.70, 2.20, 2.79, 2.24, 4.09, 7.65, -61.59, 93.41
1.97, 1.38, 2.65, 0.82, 1.63, 9.52, -28.44, 106.78
2.71, 1.70, 3.11, 0.24, 2.45, 9.32, -77.50, 112.77
2.27, 1.95, 2.06, 2.95, 3.91, 7.64, -11.52, 95.53
3.48, 0.53, 1.54, 0.08, 4.92, 1.94, -76.72, 42.75
1.65, 3.07, 3.30, 0.79, 3.90, 4.02, -67.26, 55.06
3.03, 1.83, 2.99, 0.60, 4.33, 8.17, -83.19, 107.26
1.50, 2.15, 2.58, 3.72, 2.37, 6.86, -8.25, 80.05
4.21, 0.97, 2.59, 0.86, 3.05, 4.63, -151.88, 56.78
1.18, 0.88, 3.88, 1.46, 3.86, 5.34, -79.82, 62.79
3.64, 1.08, 2.15, 2.57, 2.73, 9.85, -73.38, 130.17
3.87, 1.02, 1.83, 0.23, 3.95, 7.71, -106.85, 94.44
1.07, 0.96, 2.06, 2.47, 1.80, 7.92, -25.91, 78.40
2.40, 1.30, 3.61, 0.47, 2.21, 6.40, -90.89, 66.64
1.48, 1.90, 4.08, 0.45, 2.19, 8.99, -127.38, 108.20
1.76, 0.84, 4.06, 1.97, 4.66, 4.70, -54.93, 68.01
3.19, 1.35, 3.03, 3.09, 2.73, 6.17, -42.51, 76.29
2.38, 1.67, 3.11, 3.57, 4.53, 4.07, -16.95, 67.93
0.98, 2.93, 1.60, 1.74, 4.43, 7.73, -40.50, 94.47
4.03, 1.68, 1.25, 0.58, 1.72, 9.99, -104.90, 123.69
1.55, 0.80, 3.75, 0.15, 2.23, 5.85, -120.42, 56.26
1.81, 2.35, 3.16, 0.94, 1.63, 9.86, -45.31, 119.68
3.37, 1.93, 2.41, 3.29, 3.73, 6.51, -55.66, 87.98
1.48, 1.57, 3.79, 3.01, 2.71, 8.70, -17.60, 111.12
2.68, 1.23, 4.56, 1.34, 3.78, 4.40, -109.30, 64.89
4.24, 1.01, 3.47, 3.20, 2.88, 5.45, -133.66, 79.22
2.47, 1.04, 2.70, 0.54, 4.54, 1.88, -53.53, 38.91
3.65, 1.62, 2.21, 3.11, 4.32, 3.64, -80.34, 62.37
2.81, 0.93, 3.67, 1.90, 3.28, 4.31, -54.14, 55.16
3.48, 1.52, 3.01, 3.40, 4.42, 3.24, -68.28, 65.01
4.00, 1.23, 3.77, 1.74, 2.41, 9.89, -141.80, 138.25
4.01, 0.76, 1.61, 0.61, 1.78, 6.93, -107.56, 70.75
2.65, 0.43, 1.43, 1.03, 3.99, 7.15, -23.50, 77.34
0.50, 2.11, 3.48, 3.44, 2.24, 5.64, -59.75, 65.47
3.69, 1.63, 3.38, 1.98, 2.12, 4.78, -95.83, 59.00
3.78, 1.52, 3.55, 3.47, 2.86, 8.42, -84.82, 120.44
0.57, 1.70, 4.38, 0.09, 4.01, 8.78, -235.63, 115.51
2.67, 1.84, 4.53, 0.28, 2.61, 8.45, -186.19, 109.32
3.68, 2.25, 4.56, 0.50, 2.63, 7.07, -228.50, 96.47
2.79, 0.86, 4.24, 1.74, 3.27, 5.05, -75.54, 65.77
1.39, 2.35, 4.27, 1.78, 2.72, 8.99, -65.27, 117.10
2.45, 2.85, 3.71, 1.13, 4.73, 0.36, -80.05, 51.67
0.30, 2.11, 3.34, 0.21, 1.58, 8.62, -151.22, 92.48
2.07, 0.06, 4.25, 0.73, 1.67, 8.87, -117.14, 104.33
2.69, 1.78, 1.98, 1.49, 4.76, 6.16, -32.00, 77.06
0.45, 1.71, 4.26, 2.39, 4.73, 9.89, -102.10, 147.14
2.47, 0.49, 2.93, 0.87, 4.29, 4.83, -54.91, 57.34
0.92, 1.12, 3.73, 2.94, 3.08, 5.96, -42.96, 69.67
3.26, 1.78, 2.39, 0.50, 3.44, 9.17, -69.13, 115.68
0.74, 1.99, 3.36, 0.09, 3.82, 8.89, -133.01, 109.35
1.78, 3.11, 4.43, 0.84, 1.94, 6.01, -120.98, 73.06
4.91, 1.03, 1.67, 0.41, 4.85, 8.96, -233.85, 131.93
1.45, 0.93, 1.41, 0.28, 4.98, 2.12, -27.04, 34.35
1.53, 3.44, 2.27, 0.91, 3.39, 9.13, -28.66, 114.90
3.11, 1.86, 3.84, 2.06, 3.71, 6.90, -68.64, 93.51
4.41, 0.85, 4.02, 1.31, 2.22, 4.99, -214.04, 67.89
1.50, 2.53, 3.13, 0.00, 3.17, 8.63, -83.87, 103.09
2.80, 3.16, 1.78, 0.04, 4.46, 7.99, -38.83, 104.70
1.12, 2.45, 2.55, 0.10, 4.75, 5.41, -70.12, 65.59
3.06, 0.55, 1.55, 1.65, 4.80, 6.59, -46.35, 81.30
1.15, 3.04, 2.65, 0.56, 4.82, 8.19, -65.92, 108.18
1.81, 2.44, 3.92, 2.08, 3.02, 6.95, -36.61, 86.33
1.51, 1.48, 4.58, 0.38, 2.72, 8.91, -177.44, 112.29
3.99, 1.30, 2.15, 1.61, 2.21, 6.82, -108.77, 76.18
2.21, 3.66, 3.60, 0.89, 1.84, 7.06, -69.96, 85.20
3.29, 2.63, 2.64, 3.76, 4.99, 3.24, -58.05, 74.20
1.72, 0.77, 1.81, 0.18, 4.98, 0.78, -29.03, 32.28
1.72, 2.68, 1.75, 1.87, 3.45, 4.97, -11.04, 53.31
2.44, 3.10, 3.56, 3.23, 4.37, 2.36, -21.22, 63.25
3.53, 2.03, 1.40, 0.45, 4.84, 6.61, -74.88, 85.83
2.81, 2.84, 4.20, 0.07, 4.72, 7.62, -189.82, 114.01
2.37, 3.25, 2.48, 3.52, 3.44, 6.71, -11.39, 91.62
0.80, 1.75, 1.50, 1.37, 4.99, 6.96, -53.75, 81.19
1.76, 2.18, 2.16, 0.78, 4.46, 5.34, -27.43, 61.62
2.64, 2.43, 2.63, 3.80, 2.08, 6.79, -11.69, 84.74
3.64, 0.96, 2.77, 1.59, 2.76, 5.26, -89.46, 59.61
2.77, 2.21, 2.59, 3.37, 4.60, 8.51, -28.90, 124.15
0.21, 2.16, 4.03, 1.33, 2.17, 4.90, -147.27, 51.37
1.89, 2.02, 2.72, 1.79, 4.60, 6.48, -27.69, 81.37
1.99, 2.66, 2.75, 2.88, 2.07, 5.74, -5.46, 64.12
4.15, 1.53, 3.83, 1.69, 4.61, 9.35, -171.46, 145.82
0.88, 1.39, 2.90, 3.12, 2.66, 5.09, -37.43, 53.80
1.82, 0.36, 2.92, 2.19, 2.63, 8.79, -18.24, 100.95
2.54, 3.12, 3.31, 3.29, 2.19, 6.27, -12.49, 82.04
1.99, 0.19, 3.79, 2.59, 4.85, 4.50, -33.55, 68.74
1.67, 1.63, 2.79, 1.30, 3.13, 7.65, -30.78, 83.25
0.40, 1.68, 3.71, 0.15, 1.91, 7.93, -173.81, 83.34
2.79, 1.91, 3.06, 3.58, 1.74, 9.13, -16.76, 120.01
1.34, 1.85, 2.60, 0.91, 2.36, 9.61, -37.34, 110.70
3.04, 1.80, 1.97, 2.60, 3.87, 6.03, -37.09, 74.42
2.25, 0.58, 3.22, 3.63, 4.72, 9.09, -18.08, 133.87
4.47, 1.40, 2.36, 1.48, 4.85, 2.11, -179.16, 57.65
2.65, 0.61, 2.99, 0.48, 2.73, 7.22, -64.73, 76.21
3.30, 1.85, 1.31, 1.03, 3.96, 4.28, -51.99, 51.11
2.35, 0.57, 3.22, 0.69, 4.46, 1.69, -71.20, 39.46
3.39, 2.13, 2.57, 3.31, 3.94, 9.49, -57.96, 138.98
2.52, 1.09, 3.06, 2.38, 4.51, 4.02, -31.19, 59.07
2.04, 3.55, 4.09, 1.61, 1.96, 6.62, -57.87, 83.77
3.52, 1.94, 2.83, 1.37, 1.84, 6.60, -81.58, 72.97
2.44, 1.31, 1.81, 1.97, 3.81, 8.52, -15.99, 102.02
1.18, 2.88, 2.08, 1.46, 2.73, 7.88, -28.17, 85.75
2.51, 1.32, 2.91, 1.58, 4.99, 7.45, -44.31, 99.42
0.66, 2.26, 1.83, 1.78, 4.85, 9.49, -63.16, 125.73
1.48, 0.88, 1.26, 0.10, 3.35, 7.11, -14.59, 66.30
2.31, 3.40, 2.20, 2.92, 4.49, 5.54, -18.17, 81.07
1.14, 2.58, 4.21, 2.49, 2.68, 9.83, -45.34, 135.81
2.19, 1.35, 3.42, 0.33, 3.73, 6.34, -87.92, 72.63
2.11, 2.40, 3.61, 0.90, 4.28, 5.82, -76.67, 76.26
0.53, 1.97, 4.21, 0.63, 3.59, 7.88, -177.71, 97.22
3.77, 0.88, 2.64, 2.74, 3.90, 9.91, -92.60, 142.92
2.53, 3.09, 1.99, 2.49, 2.01, 6.03, -11.47, 66.46
2.94, 1.11, 4.69, 0.84, 4.41, 7.81, -170.96, 113.00
2.49, 1.87, 3.05, 1.31, 2.84, 6.94, -39.66, 76.93
3.21, 0.78, 3.58, 2.53, 2.50, 6.04, -54.70, 72.86
0.48, 2.00, 2.47, 0.28, 2.83, 8.70, -91.09, 94.10
1.74, 0.77, 2.51, 0.58, 4.97, 7.59, -45.81, 92.49
2.03, 1.25, 4.56, 0.66, 4.87, 1.56, -156.93, 53.09
4.25, 1.20, 2.43, 2.13, 3.30, 5.58, -139.73, 72.05
0.67, 1.52, 3.58, 2.26, 2.07, 7.86, -66.14, 86.69
1.04, 1.87, 2.02, 1.89, 2.96, 8.87, -31.53, 99.59
2.58, 1.04, 2.60, 1.22, 3.41, 8.63, -35.04, 102.14
1.85, 3.31, 2.19, 3.28, 2.06, 9.74, -4.12, 129.03
1.64, 2.56, 4.42, 1.90, 3.37, 5.95, -60.62, 79.25
1.89, 3.86, 2.92, 3.36, 3.89, 9.97, -13.63, 152.75
1.00, 1.36, 2.46, 1.67, 4.46, 4.10, -49.18, 48.28
2.62, 3.05, 2.16, 2.73, 3.15, 4.91, -17.63, 62.39
1.58, 2.00, 3.12, 3.41, 1.66, 9.57, -6.43, 122.24
1.82, 3.18, 4.02, 1.20, 3.21, 5.96, -78.55, 76.84
2.95, 0.35, 4.05, 0.32, 2.00, 6.26, -152.22, 68.49
1.71, 3.30, 3.85, 0.64, 1.87, 6.47, -96.43, 74.35
1.82, 0.84, 3.65, 3.10, 2.39, 7.90, -9.75, 95.03
2.05, 2.28, 3.99, 2.77, 3.39, 9.83, -19.41, 141.18
2.89, 0.70, 3.22, 2.50, 4.33, 3.36, -43.64, 55.50
4.33, 1.62, 3.13, 3.66, 1.85, 7.87, -136.85, 109.92
2.80, 0.37, 3.57, 2.03, 2.36, 9.06, -46.25, 112.50
3.49, 2.19, 2.34, 0.64, 1.92, 6.85, -76.87, 73.49
2.75, 2.27, 1.15, 0.21, 4.86, 2.04, -29.53, 41.90
3.09, 2.09, 4.05, 2.25, 2.50, 5.44, -60.37, 71.17
2.55, 0.83, 2.95, 2.07, 4.54, 4.90, -35.59, 64.79
1.88, 1.13, 3.90, 0.48, 4.29, 4.78, -116.48, 61.53
0.57, 2.15, 3.69, 0.80, 4.66, 5.35, -139.26, 69.57
2.31, 3.62, 2.29, 2.79, 4.10, 6.26, -17.01, 87.43
2.45, 1.40, 4.37, 0.30, 4.65, 3.24, -174.55, 59.23
4.00, 1.61, 3.60, 0.92, 3.51, 6.00, -170.25, 80.70
3.05, 2.50, 3.37, 1.32, 3.82, 9.28, -75.97, 129.38
2.15, 0.41, 3.05, 2.00, 2.24, 7.63, -21.44, 81.44
2.52, 2.45, 4.35, 1.93, 2.84, 5.16, -58.66, 69.76
2.31, 3.01, 2.25, 0.30, 1.79, 6.19, -25.46, 61.05
3.71, 1.17, 4.07, 2.45, 4.04, 5.63, -106.20, 85.78
0.43, 2.35, 3.66, 2.31, 3.32, 4.58, -87.47, 56.42
0.49, 2.41, 4.04, 0.45, 3.27, 7.89, -178.87, 95.49
2.31, 2.71, 2.59, 2.44, 4.75, 4.52, -23.04, 68.26
2.85, 2.78, 3.21, 1.61, 3.20, 4.41, -51.60, 58.42
1.96, 0.66, 3.16, 2.97, 1.69, 7.53, -7.21, 82.65
2.56, 3.04, 4.65, 0.24, 3.91, 7.40, -205.41, 107.50
1.21, 2.15, 4.02, 2.77, 2.00, 5.80, -30.52, 67.59
2.02, 0.84, 3.99, 0.91, 2.89, 5.08, -90.18, 55.57
2.11, 2.01, 3.01, 1.51, 4.22, 7.94, -35.64, 100.77
1.95, 1.32, 3.58, 2.60, 4.68, 7.01, -27.18, 96.19
0.55, 1.55, 3.44, 0.96, 4.95, 9.20, -123.58, 124.59
1.64, 1.32, 1.91, 2.05, 4.99, 7.03, -22.78, 86.64
2.17, 0.30, 1.65, 1.25, 4.52, 7.96, -19.10, 92.80
2.51, 0.25, 3.26, 0.68, 3.51, 9.15, -72.37, 113.55
3.36, 0.46, 3.51, 1.44, 4.34, 8.35, -101.22, 114.42
2.14, 1.61, 1.44, 1.55, 4.64, 5.99, -15.07, 69.12
3.12, 2.01, 3.16, 2.11, 4.20, 8.18, -58.40, 112.78
2.60, 0.48, 2.78, 0.23, 4.44, 8.76, -67.97, 111.14
1.55, 1.56, 2.04, 0.05, 2.59, 4.54, -24.47, 36.26
1.07, 1.35, 3.04, 2.51, 2.53, 4.52, -33.47, 45.40
1.96, 2.63, 3.99, 2.22, 1.76, 7.93, -29.18, 97.53
4.07, 0.95, 3.29, 3.37, 4.25, 7.25, -120.43, 110.19
1.90, 3.47, 1.46, 0.45, 2.58, 6.36, -7.54, 65.07
1.06, 2.12, 4.17, 1.74, 4.17, 5.63, -83.39, 75.04
3.33, 1.98, 2.82, 3.55, 2.99, 7.78, -49.15, 105.07
3.75, 1.02, 2.30, 0.62, 3.11, 5.08, -101.34, 56.30
1.62, 0.89, 2.76, 1.88, 4.92, 9.69, -34.10, 132.69
1.09, 2.71, 3.92, 2.22, 1.87, 7.90, -49.02, 94.75
1.09, 2.57, 4.41, 1.09, 4.68, 0.17, -132.61, 50.38
0.69, 2.11, 2.53, 1.96, 2.53, 6.96, -54.65, 70.00
2.98, 2.41, 3.08, 2.71, 2.41, 6.74, -33.49, 82.79
1.06, 2.52, 4.05, 2.52, 2.57, 7.22, -45.01, 88.87
3.34, 0.80, 2.83, 3.55, 3.22, 8.16, -52.25, 109.37
3.43, 2.09, 3.17, 3.88, 3.75, 9.54, -58.60, 146.31
2.66, 2.58, 3.43, 0.19, 3.03, 5.73, -100.85, 67.56
3.26, 1.57, 2.73, 3.22, 1.90, 7.29, -42.78, 87.66
0.49, 2.33, 4.22, 1.73, 4.54, 3.30, -122.80, 58.01
2.25, 1.93, 4.05, 2.87, 3.27, 4.15, -18.54, 61.28
2.92, 0.90, 2.01, 2.50, 4.29, 4.38, -35.66, 57.22
1.62, 1.48, 2.69, 3.88, 2.41, 5.80, -5.85, 66.64
2.27, 0.60, 1.17, 0.03, 3.80, 3.77, -12.09, 35.60
2.43, 1.75, 4.37, 1.45, 2.71, 6.30, -81.55, 77.17
2.39, 2.30, 2.19, 0.44, 4.17, 4.47, -32.02, 53.43
1.80, 3.30, 2.21, 1.85, 2.71, 8.27, -12.37, 98.18
3.12, 0.97, 2.58, 0.37, 1.56, 7.67, -65.76, 78.76
0.76, 2.10, 2.57, 1.13, 4.62, 7.75, -72.06, 94.25
1.88, 2.07, 3.30, 2.07, 3.07, 5.00, -24.33, 57.45
0.63, 1.52, 3.19, 1.64, 4.04, 8.60, -83.47, 105.79
0.79, 2.22, 2.91, 1.39, 3.92, 4.46, -70.27, 51.18
1.17, 1.10, 3.16, 3.63, 3.74, 8.62, -26.36, 114.03
3.12, 2.07, 2.43, 2.95, 4.98, 8.04, -49.34, 118.05
3.65, 1.71, 1.84, 0.02, 2.20, 7.08, -80.57, 74.54
1.23, 1.60, 4.85, 0.25, 2.61, 4.08, -225.76, 51.12
2.40, 2.27, 3.60, 2.89, 3.14, 7.59, -17.08, 99.66
0.60, 2.42, 2.32, 3.36, 4.89, 5.27, -65.40, 74.61
2.29, 3.06, 2.12, 0.63, 4.80, 2.19, -31.99, 47.40
3.02, 0.94, 3.18, 3.95, 3.76, 4.23, -34.92, 67.74
1.71, 1.18, 4.13, 0.99, 4.91, 3.20, -106.53, 56.63
1.67, 2.96, 4.80, 0.64, 3.79, 9.04, -173.81, 131.04
4.61, 1.20, 3.31, 0.51, 3.09, 9.62, -240.25, 135.94
2.52, 0.44, 1.98, 2.42, 2.91, 5.83, -15.30, 58.73
1.47, 2.40, 3.37, 0.08, 3.27, 6.89, -98.75, 77.42
3.88, 1.67, 3.55, 2.23, 4.07, 6.64, -118.63, 96.07
3.01, 1.68, 1.55, 0.72, 3.92, 7.64, -37.30, 88.61
4.18, 1.29, 3.69, 2.22, 3.67, 8.24, -149.81, 119.02
2.29, 2.20, 3.94, 0.98, 2.48, 9.18, -83.29, 116.89
1.17, 2.99, 2.70, 0.73, 3.99, 4.06, -58.22, 50.54
2.66, 1.54, 3.30, 1.48, 2.56, 9.32, -46.83, 115.99
3.26, 0.80, 1.66, 0.59, 2.75, 5.08, -49.29, 47.77
4.04, 1.66, 4.06, 1.41, 4.53, 5.99, -179.79, 94.04
1.01, 2.65, 3.78, 2.21, 2.58, 5.90, -51.94, 68.75
2.24, 2.84, 1.30, 0.79, 4.93, 3.18, -18.59, 49.82
1.61, 2.30, 4.00, 1.96, 3.46, 5.93, -47.13, 74.86
1.65, 3.60, 3.44, 2.59, 2.83, 4.61, -20.79, 63.42
2.42, 0.49, 2.45, 0.00, 4.37, 3.55, -51.79, 43.87
2.16, 3.04, 4.25, 1.00, 4.10, 3.87, -106.64, 64.76
1.13, 1.55, 2.83, 1.58, 3.05, 5.75, -42.63, 56.56
4.41, 1.58, 4.08, 2.67, 4.93, 9.76, -177.20, 165.15
3.23, 2.28, 4.61, 0.46, 4.86, 4.77, -216.34, 83.48
2.16, 1.92, 4.31, 0.70, 4.39, 4.48, -131.72, 66.77
2.30, 2.43, 3.56, 0.27, 3.26, 9.83, -98.91, 131.22
1.87, 2.90, 4.31, 1.78, 2.40, 9.49, -57.13, 129.58
4.32, 1.23, 3.40, 1.67, 2.56, 8.21, -168.79, 108.33
1.13, 3.13, 4.87, 0.04, 4.73, 8.25, -268.65, 125.18
3.58, 1.78, 3.12, 3.97, 2.72, 4.34, -65.66, 67.73
3.15, 1.34, 3.49, 3.18, 2.93, 8.76, -41.31, 119.35
3.69, 1.30, 3.03, 3.37, 3.48, 5.28, -79.70, 75.77
2.15, 2.08, 2.35, 0.89, 2.28, 7.49, -19.79, 76.56
4.83, 1.00, 3.09, 0.80, 1.89, 7.27, -246.29, 90.99
1.48, 2.72, 3.16, 1.22, 4.91, 4.43, -58.54, 64.87
0.55, 1.93, 2.52, 0.10, 4.52, 9.03, -99.90, 112.39
2.74, 1.30, 1.28, 0.11, 4.03, 5.42, -24.56, 56.40
2.73, 2.63, 3.68, 3.52, 1.32, 9.76, -15.61, 137.26
2.30, 2.13, 4.19, 0.14, 3.52, 9.70, -160.37, 133.92
2.71, 2.14, 2.74, 1.52, 3.02, 9.02, -35.12, 112.11
2.63, 2.84, 3.90, 0.93, 3.20, 4.81, -94.98, 64.40
2.55, 2.99, 2.01, 2.78, 2.59, 8.29, -12.70, 102.68
1.88, 2.37, 3.19, 3.63, 4.84, 4.00, -15.90, 71.89
2.15, 0.29, 2.17, 1.05, 4.13, 4.17, -25.03, 44.95
2.19, 2.35, 3.81, 0.62, 4.38, 6.13, -102.63, 81.94
2.44, 0.81, 3.95, 0.34, 1.65, 7.87, -122.83, 86.93
1.09, 1.39, 4.56, 0.59, 3.72, 4.87, -175.80, 61.82
0.42, 2.14, 4.38, 0.61, 4.96, 4.53, -209.64, 69.44
1.89, 2.59, 1.75, 2.39, 4.09, 9.61, -11.63, 128.14
3.67, 1.92, 1.27, 0.12, 3.67, 8.70, -77.80, 107.87
0.87, 1.92, 4.47, 1.09, 2.52, 7.37, -136.55, 86.35
3.50, 1.62, 2.53, 0.12, 4.75, 4.32, -106.10, 62.57
2.24, 3.00, 3.17, 2.58, 4.21, 9.85, -22.21, 145.31
3.90, 1.07, 4.43, 0.34, 3.82, 8.09, -256.17, 116.10
1.04, 2.85, 4.15, 1.50, 2.76, 5.54, -88.79, 66.97
1.89, 3.54, 2.47, 1.00, 1.54, 8.54, -22.53, 98.45
2.38, 3.19, 4.50, 0.10, 1.78, 7.47, -191.85, 95.02
1.05, 2.46, 2.53, 3.59, 2.69, 5.77, -25.77, 66.96
1.59, 1.54, 1.23, 0.12, 4.23, 3.28, -15.73, 35.04
0.39, 1.72, 4.02, 1.73, 4.52, 6.51, -124.22, 85.04
2.34, 2.17, 2.99, 2.08, 3.81, 7.06, -25.43, 87.77
2.03, 3.96, 2.82, 0.40, 2.00, 7.52, -47.77, 88.43
3.24, 0.49, 4.99, 0.01, 2.13, 8.64, -295.31, 114.84
2.27, 2.31, 3.70, 0.06, 3.85, 7.27, -123.31, 91.86
1.69, 2.43, 2.44, 0.77, 1.30, 9.21, -24.23, 101.88
1.81, 1.51, 2.67, 3.51, 4.55, 4.49, -14.44, 65.91
2.58, 2.47, 2.91, 1.37, 4.68, 0.84, -47.28, 45.74
1.29, 2.81, 2.40, 2.55, 4.84, 7.33, -32.30, 98.88
1.58, 0.51, 4.58, 1.43, 3.55, 8.93, -97.26, 118.17
3.63, 2.10, 1.34, 0.75, 2.36, 7.80, -69.38, 86.38
1.89, 1.04, 3.09, 0.33, 4.75, 1.79, -73.91, 40.00
1.83, 0.57, 3.63, 2.68, 4.39, 5.09, -26.33, 69.29
4.09, 1.61, 1.63, 1.40, 4.77, 1.27, -126.79, 48.34
1.86, 1.31, 3.80, 2.65, 4.15, 6.16, -25.31, 81.85
3.84, 1.63, 3.28, 0.28, 4.99, 6.19, -172.72, 91.46
2.66, 3.06, 3.40, 1.97, 3.07, 7.55, -40.16, 98.37
3.64, 1.37, 2.74, 3.60, 4.17, 6.61, -78.54, 96.82
1.90, 3.61, 2.51, 0.35, 2.41, 6.78, -35.13, 74.78
3.63, 1.00, 3.90, 0.64, 4.18, 2.85, -172.77, 55.45
1.40, 1.42, 1.94, 2.72, 1.70, 7.59, -11.12, 75.66
4.24, 1.19, 4.17, 1.38, 1.65, 8.27, -196.03, 109.80
2.77, 1.86, 1.81, 1.06, 2.76, 4.89, -23.62, 47.09
1.66, 0.39, 1.87, 2.35, 3.18, 8.52, -12.36, 94.60
4.14, 1.38, 2.51, 2.03, 2.99, 9.65, -127.33, 131.54
1.03, 1.43, 2.81, 0.23, 3.73, 7.44, -77.88, 80.31
2.99, 2.11, 3.05, 0.98, 4.48, 7.36, -74.98, 97.84
1.52, 2.96, 2.42, 3.02, 1.86, 5.54, -9.40, 60.19
3.57, 2.06, 1.43, 0.08, 3.96, 3.19, -73.10, 44.90
1.48, 3.21, 1.57, 1.52, 3.59, 8.27, -17.06, 98.60
2.34, 0.93, 3.56, 1.70, 4.16, 6.76, -48.68, 84.93
1.68, 2.28, 3.34, 0.18, 2.98, 9.51, -86.14, 118.46
2.98, 1.63, 2.80, 1.34, 3.98, 9.15, -55.89, 120.78
1.14, 2.05, 2.00, 2.72, 4.22, 6.82, -30.65, 81.20
4.09, 0.71, 3.66, 0.49, 4.27, 9.22, -209.25, 134.23
2.51, 0.69, 2.89, 2.79, 4.75, 8.25, -27.46, 113.50
1.94, 3.23, 1.91, 0.53, 3.62, 7.03, -18.44, 80.59
2.11, 2.85, 3.65, 2.38, 1.55, 9.74, -19.79, 128.82
4.02, 1.34, 2.75, 0.12, 4.18, 9.55, -158.97, 134.14
0.41, 1.88, 1.92, 2.32, 4.73, 9.34, -79.54, 122.30
4.58, 1.22, 3.69, 0.98, 3.63, 4.48, -240.29, 70.32
2.49, 2.22, 2.42, 2.94, 3.62, 5.37, -15.31, 67.66
2.55, 1.65, 4.13, 1.00, 3.32, 5.60, -100.88, 69.67
2.80, 1.60, 4.37, 1.12, 3.11, 5.87, -114.78, 74.87
1.85, 2.46, 2.07, 1.17, 4.85, 7.15, -24.69, 89.69
3.00, 1.84, 3.62, 1.47, 4.67, 1.31, -82.21, 51.14
3.74, 0.71, 4.62, 1.19, 4.80, 3.70, -195.95, 74.02
2.21, 3.05, 3.37, 1.59, 4.69, 7.57, -48.56, 107.27
2.35, 3.49, 2.85, 0.05, 3.46, 8.30, -64.80, 106.75
4.03, 1.84, 4.13, 2.12, 2.47, 8.34, -140.04, 116.96
2.18, 0.90, 3.43, 1.13, 3.16, 6.27, -55.65, 67.94
0.35, 1.69, 1.59, 0.71, 3.46, 9.69, -77.86, 111.91
2.90, 0.50, 4.01, 1.66, 3.99, 4.02, -80.97, 59.52
1.84, 1.24, 3.47, 0.71, 4.82, 7.29, -82.12, 93.88
2.22, 2.48, 3.11, 3.17, 3.39, 9.51, -10.21, 132.76
