f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,=digit_value
1110.4,-961.65,524.34,104.27,1326.3,-139.06,505.3,44.361,673.36,548.24,9_value
1143.7,-409.47,124.84,350.25,1220.2,-89.023,472.11,-0.29665,-115.9,144.4,9_value
1190.4,-267.88,-111.87,808.72,1073.6,-251.02,328.12,-297.28,925.6,-50.541,8_value
851.52,-157.91,-170.11,859.97,1435.4,-93.014,328.95,-362.09,290.27,303.93,8_value
1269.3,568.93,312.34,504.95,1662.6,-278.03,389.2,-197.82,298.91,-308.58,8_value
1146.5,115.85,-128.11,397.8,1567.1,245.83,379.52,226.68,273.43,-205.28,8_value
1814.9,245.99,-208.15,800.47,1540.7,-64.893,4.1266,-219.42,50.087,-150.49,8_value
1586.3,-631.17,-228.56,524.31,1202.7,-149.99,704.35,-295.75,181.76,169.81,9_value
1634.5,-411.95,-390.93,488.92,1296.5,194.57,429.38,-412.45,10.277,31.308,9_value
1303.7,382.78,355.3,326.74,1606,-325.33,216.13,-168.49,369.87,-499.14,8_value
1015.8,-574.59,353.37,268.76,1287.6,-569.54,158.91,-405.75,560.87,-196.62,9_value
350.52,241.23,-201.6,821.7,1180.5,-286.88,280.4,-487.46,233.76,304.3,8_value
478.93,-701.49,-298.72,544.62,941.17,-366.43,601.12,-425.9,167.02,-20.957,9_value
366.89,400.35,-274.27,620.07,1190.1,-264.27,502.7,-329.9,-168.99,61.306,8_value
468.68,-693.11,-300.19,512.27,986.12,210.43,57.281,124.61,588.47,277.59,9_value
839.75,-402.87,-365.9,305.33,824.6,-379.51,638.91,-431.8,430.06,144.39,8_value
967.02,-612.36,-406.78,421.34,777.65,-224.29,443.51,-316.05,67.113,405.81,9_value
815.63,-699.75,-165.44,323.79,946.65,400.35,199.09,-218.57,287.41,404.58,9_value
623.56,-430.99,120.79,249.95,477.95,230.91,305.06,-264.1,345.69,406.02,9_value
749.85,-890.76,-134.68,495.07,929.5,-73.491,524.47,-191.94,464.82,565.21,9_value
745.47,-441.83,-473.67,298.28,723.61,-476.37,785.85,-600.07,521.32,250.98,8_value
522.62,230.71,26.888,384.87,1284.6,-386.65,250.16,-374.94,-55.952,-5.0186,8_value
359.43,-216.68,-32.465,604.88,988.49,-255.86,464.31,-712.06,278.87,117.68,8_value
534.43,-778.63,-363.31,656.55,1008.9,-39.483,403.82,-448.61,206.75,43.886,9_value
745.94,-586.46,94.32,296.61,893.42,-117.55,45.604,-187.78,133.34,383.54,9_value
605.15,-421.36,-258.19,358.55,1091.5,-408.18,225.49,-595.12,359.79,223.18,8_value
1041.7,-304.29,-165.14,-77.51,478.48,-227.24,462.25,-223.45,463.84,561.43,9_value
331.57,30.719,45.079,308.04,785.8,20.856,228.86,-354.27,-112.79,149.17,8_value
440,-399.49,-298.11,560.44,886.09,-173.27,588.9,-559,164.19,-68.853,8_value
1038,-439.9,58.567,155.13,495.44,-23.91,427.51,23.219,204.62,755.78,9_value
492.31,221.51,-208.37,772.25,1192,-233.96,509.8,-625.51,-27.373,120.64,8_value
239.09,-358.35,-307.28,855.09,909.4,135.58,292.6,-234.71,243.86,-106.32,9_value
518.11,111.2,-970.89,835.11,904.19,-273.05,587.42,-444.49,184.63,-308.09,8_value
197.99,-454.9,-181.66,855.05,792.59,315.75,446.08,-58.128,459.61,27.835,9_value
500.21,104.73,-927.1,840.77,1111.7,-140.79,494.15,-597.75,131.85,15.378,8_value
305.59,187.64,-304.64,796.48,980.66,-163.24,592.05,-503.88,-96.166,41.02,8_value
619.15,-763.25,-17.137,700.11,1167.6,-78.914,338.01,-365.68,146.78,330.59,9_value
300.36,-573.96,-221.47,848.59,842.69,101.18,415,-71.404,148.99,-167.8,9_value
461.44,-827.63,-477.17,594.71,914.14,41.343,368.09,-51.598,310.47,200.39,9_value
358.67,-88.228,-87.13,836.01,1029.2,-319.76,497.77,-510.87,189.8,231.7,8_value
304.87,289.04,-453.63,552.38,997.72,-373.59,381,-570.94,111.31,-244.12,8_value
462.6,401.33,-194.88,918.57,1065.8,-138.86,327.33,-462.43,71.577,319.27,8_value
375.63,99.197,-465.04,950.86,947.51,-424.86,406.27,-593.68,82.827,103.95,8_value
501.18,364.38,-512.44,816.08,1045.9,-349.45,318.58,-530.84,-33.881,87.3,8_value
213.11,-516.91,-299.95,869.48,794.07,96.531,461.61,-245.03,384.45,28.264,9_value
316.79,-414.14,-642.75,656.11,870.52,-407.76,512.54,-27.916,779.86,-33.382,9_value
383.64,157.89,-591.23,866.73,987.69,-272.97,322.08,-616.24,117.07,41.197,8_value
489.12,-754.39,-458.33,668.46,955.67,94.583,273.56,-153.31,147.95,260.79,9_value
157.52,-575.3,-473.68,785.16,1014.1,-36.535,395.33,-6.3329,506.67,-160.73,9_value
310.97,-739.48,-377.87,657.91,936.28,-19.101,409.75,-127.38,374.08,-16.317,9_value
532.15,-949.37,-495.59,834.74,963.12,-81.374,398.34,-0.62052,448.97,-129.21,9_value
157.91,440.58,-240.3,627.68,780.89,33.587,399.71,-496.58,118.27,329.37,8_value
263.35,319.32,-243.76,794.75,1021.2,-248.98,401.07,-425.95,82.84,152.48,8_value
99.742,-356.11,-455.01,778.43,781.31,-36.422,427.49,-105.62,427.17,-378.23,9_value
295.08,711.31,-682.9,775.82,769.38,-220.47,353.2,-9.3468,552.51,160.59,8_value
475.91,-642.21,-647.05,692.72,980.25,-516.47,367.82,-420.06,566.07,-482,9_value
637.04,104.55,-102.93,800.33,1280.5,-288.16,44.383,-441.93,12.275,374.64,8_value
99.684,-223.12,-366.19,929.14,883.62,121.4,399.58,-163.76,501.49,-222.98,9_value
800.9,-861.26,-323.98,454.55,643.4,-81.53,250.43,40.178,334.45,376.78,9_value
108.39,452.52,-324.51,826.65,849.07,-349.36,277.48,-88.441,519.28,385.83,8_value
233.89,568.35,-635.46,776.94,859.28,-320.9,263.21,-266.01,433.21,73.54,8_value
568.79,-788.08,-392.42,720.23,617.91,-230.43,315.26,-53.482,337.25,-185.41,9_value
203.75,469.91,-535.04,963.14,991.38,-196.82,339.7,-373.74,602.22,112.04,8_value
198.97,451.58,-478.65,915.57,662.28,-195.17,255.91,67.867,556.81,306.99,8_value
181.12,559.67,-580.46,829.49,694.82,-427.83,173.76,-19.697,669.68,96.459,8_value
307.01,246.51,-607.32,873.15,870.65,-246.37,192.46,-471.22,273.33,99.122,8_value
155.72,349.76,-615.94,420.02,658.2,-514.7,182.95,-52.155,620.76,49.121,8_value
979.15,-821.47,-210.81,524.3,495.38,38.543,299.16,22.43,509.59,346.57,9_value
548.27,-623.74,-914.88,609.14,704.86,-251.93,333.78,-300.35,520.34,-286.05,9_value
466.8,-592.5,-336.44,881.66,1151.4,139.64,237.96,-80.835,321.6,-104.76,9_value
273.99,-231.76,-786.56,760.28,804.49,-210.04,315.9,-117.25,380.97,-446.33,9_value
1219.9,145.18,372.68,527.31,1343.7,-334.06,405.86,-238.92,651.38,255.77,8_value
750.57,-615.26,301.1,499.58,1056.6,19.107,162.05,-205.08,201.82,655.43,9_value
1258.8,239.5,285.63,730.33,1658.9,-426.94,512.49,-170.16,450.43,330.22,8_value
764.85,-844.43,240.28,719.51,883.42,-9.7006,274.55,-117.06,495.76,611.44,9_value
1292,415.97,353.81,369.24,1631.1,32.076,430.68,226.16,406.96,-231.19,8_value
560.46,-441.45,456.3,747.35,1007.5,220.64,479.59,60.86,240.16,374.79,9_value
796.19,168.22,574,288.58,1423.7,-243.6,226.34,-252.48,528.28,32.09,8_value
854.67,-468.74,461.01,751.76,999.02,-54.405,218.79,-101.82,127.24,447.43,9_value
546.46,-531.94,436.84,658.53,1002.9,119.88,407.58,-229.3,327.51,437.98,9_value
565.01,-703.24,368.35,592.66,907.58,-88.299,250.14,-77.065,528.36,573.59,9_value
999.77,280.96,514.3,279.34,1491.1,-529.96,403.32,-123.31,578.77,-281.46,8_value
460.78,-266.64,501.63,510.99,1123.6,389.99,247.7,-55.772,551.18,328.29,9_value
1010.1,119.3,619.05,270.79,1547,-391.39,479.8,-297.96,743.11,-93.297,8_value
958.11,138.11,661.77,345.71,1488.1,-428.08,302.93,-440.83,525,-113.35,8_value
875.41,193.83,505.47,226.07,1324.1,-217.57,535.66,-324.82,276.7,-211.12,8_value
1045,511.08,447.7,592.08,1448.4,-332.92,47.182,-82.662,242.71,32.659,8_value
619.96,-540.8,504.94,425.62,1047.1,68.059,95.064,4.2892,516.49,243.59,9_value
767.3,422.38,449.74,442.31,1324.8,-132.74,174.13,104.87,418.71,14.138,8_value
426.88,-405.46,632.8,492.17,895.86,133.65,339.7,68.21,670.62,474.06,9_value
933.83,239.26,641.36,266.13,1393,-184.22,487.5,-56.472,804.8,-124.05,8_value
859.06,-781.94,343.57,114.05,796.85,-168.04,127.49,-182.86,633.85,365.96,9_value
265.75,-446.95,218.38,585.52,1079.6,-19.944,499.34,-356.38,195.24,156.94,9_value
374.19,-402.21,409.44,444.55,866.93,185.91,197.64,7.2146,422.58,366.77,9_value
593.3,-537.71,365.71,769.17,1132.6,60.816,507.97,1.0386,143.81,146.63,9_value
667.22,424.71,418.86,145.75,1372.1,-88.609,371.05,-23.475,303.92,-172.15,8_value
478.41,257.21,-540.71,822.2,1248.6,-471.91,398.75,-503.48,-43.47,-116.78,8_value
433.06,678.9,-736.24,940.45,1118.9,-505.74,234.62,-384.96,396.79,65.637,8_value
314.64,660.44,-480.77,879.43,1195.1,-284.77,432.37,-295.32,389.22,103.63,8_value
-20.683,102.33,-187.45,734.06,915.71,-367.87,794.62,-277.5,403.11,-282.14,9_value
686.02,-798.14,-456.75,697.96,944.67,-445,670.35,-423.66,61.903,-114.58,9_value
617.37,-840.97,-449.58,773.9,1063.8,-30.288,553.58,-302.88,-16.751,50.674,9_value
492.9,506.85,-846.64,1051.4,1179.1,-687.15,429.74,-274.49,321.39,13.514,8_value
1010.1,-887.81,-497.7,634.63,723.76,-270.65,682.72,-270.89,-19.074,329.71,9_value
442.18,-595.49,-196.07,639.9,1063,-308.12,585.86,-460.2,84.369,-8.816,9_value
335.61,746.65,-739.96,689.78,1242,-263.84,535.93,-251.04,303.62,96.602,8_value
732.91,446.84,-1076.3,970.02,1116.2,-382.81,489.58,-435.51,96.312,-85.224,8_value
507.39,316.73,-659.48,1120.7,1163.4,-472.24,299.8,-226.89,110.76,478.4,8_value
517.07,-571.29,28.994,827.77,1146.1,-361.42,576.37,-258.22,14.26,-76.521,9_value
551,385.89,-855.97,1085.5,1549.3,-588.61,659.49,-328.9,378.2,-287.39,8_value
518.25,559.37,-481.74,792.21,1513.2,-111.71,659.26,-141.75,159.12,343.87,8_value
889.38,-50.661,-1051.3,1015.8,1198.1,-586.55,419.55,-612.93,370.73,-196.38,8_value
362.18,-283.04,-512.77,1077.6,1141.1,-429.57,629.93,-399.15,158.55,-530.38,9_value
654.84,-874.68,-106.04,787.3,1256.1,-202.44,513.18,-304.28,196.22,232.64,9_value
358.17,-540.45,46.11,702.27,1124,-384.3,711.89,-291.63,22.191,-107.02,9_value
552.67,303.54,-595.02,1104.2,1245.3,-207.83,399.66,-572.86,215.45,177.37,8_value
879.87,-94.32,-639.39,671.61,964.36,-35.703,257.13,-474.38,116.61,291.77,8_value
323.49,-534.09,-269.24,713.08,777.54,-232.77,555.16,-334.53,248.45,-453.06,9_value
834.57,-68.018,-739.85,412.63,750.1,-131.39,232.72,-509.3,69.994,60.456,8_value
363.47,-606.35,-164.56,826.12,895.96,-296.7,701.92,-35.731,362.84,-395.43,9_value
763.79,-338.75,-297.62,789.65,1009.7,-292.44,269.77,-605.33,411.82,291.77,8_value
869.49,288.13,-1078.9,876.66,1326.7,-251.96,316.97,-494.72,-42.952,102.45,8_value
-71.776,189.77,-377.26,755.66,751.34,-267.84,507.53,-128.96,557.79,-290.48,9_value
635.87,-710.53,-829.67,696.29,1075.7,-241.82,477.27,-430.68,158.07,-300.91,9_value
875.5,-797.84,-833.66,641.96,960.76,-317.36,555.94,-500.69,144.37,-65.263,9_value
75.601,-160.82,-375.96,907.24,1174,154.53,679.01,-336.66,779.17,-215.19,9_value
945.55,-207.14,-891.56,946.96,1073.7,-151.89,254.76,-794.68,315.22,268.29,8_value
650.16,158.89,-910.85,770.35,1256.5,-248.61,484.81,-519.77,127.91,5.7173,8_value
1310,217.92,-289.23,812.5,1527.8,-20.088,99.968,-650.84,-23.795,273.43,8_value
1472,-422.56,-247.18,551.01,1052.2,-483.46,387.91,-646.44,336.76,654.71,8_value
821.54,-802.75,-535.51,749.17,1140.1,-546.05,411.77,-467.98,145.46,-82.288,9_value
407.65,-872.67,-392.49,759.65,1033.6,-246.24,447.07,-215.52,326.02,-263.18,9_value
946.79,49.778,-700.5,979.62,1125,-140.65,429.41,-469.9,-153.87,74.827,8_value
375.24,-538.56,-266.2,930.71,1110.1,-29.298,309.12,-278.33,112.46,-13.955,9_value
689.03,-328.73,-863.11,714.76,664.59,-279.07,383.24,-486.7,682.98,-257.5,8_value
903.03,338.82,-202.95,1025.6,1390.8,-508.11,128.42,-674.32,239.87,177.17,8_value
682.46,-696.35,-180.62,942.29,874.52,287.59,184.15,92.173,528.32,-15.96,9_value
1135.3,-828.69,-565.25,723.48,952.53,-361.28,364.32,-311.54,263.86,246.28,9_value
357.56,-583.88,-605.19,903.52,1080.2,-308.49,481.39,-67.495,467.48,-563.24,9_value
555.95,505.12,-655.77,958.69,1162,-350.78,468.75,-476.03,398.65,-106.34,8_value
481.41,-336.24,-356.4,1060.8,1298.3,-458.09,743.62,-389.23,436.34,-564.04,9_value
584.56,497.47,-742.68,598.07,1211.9,-252.1,568.11,-204.42,230.68,-88.315,8_value
267.73,-636.8,-170.24,1016.2,1166.9,-89.343,715.55,-196.43,596.43,-273.14,9_value
557.77,598.9,-751.78,1175.6,1072.7,-466.02,250.34,-231.04,482.61,118.78,8_value
205.4,-487.65,-274.55,1023.2,1063.7,62.91,655.24,-238.59,535.7,-384.82,9_value
252.99,-662.98,-530.59,965.75,1122.5,57.342,703.74,-47.146,558.78,-464.11,9_value
264.54,-616.22,-415.94,881.69,1065.4,209.1,451.44,189.39,575.49,-120.92,9_value
235.95,-316.71,-485.2,1025.2,1225.5,-201.34,750.07,-279.63,432.06,-468.41,9_value
339.8,-658.41,-96.359,982.59,1351.2,-121.02,741.37,-420.55,592.32,-122.98,9_value
23.245,-196.48,-467.16,977.49,930.32,-117.3,714,64.738,710.91,-504.66,9_value
312.68,389.22,-503.91,801.95,1192.7,-276.26,689.13,-521.23,168.28,-95.719,8_value
589.18,345.29,-666.29,554.55,1177.8,-123.25,482.4,-544.22,151.91,-236.98,8_value
865.55,-929.3,-458.45,723.97,959.24,178.97,492.57,-28.45,569.82,292.77,9_value
580.73,517.6,-956.74,834.71,1226.4,-512.47,696.11,-350.49,433.03,-100.59,8_value
488.71,650.45,-654.21,896.29,994.82,-342.14,279.92,-156.11,389.93,-47.926,8_value
821.56,-749.65,-318.19,987.26,1214.4,-35.695,430.59,-276.27,162.75,-74.951,9_value
418.76,-583.27,-557.38,888.8,1223.7,19.992,649.16,-255.21,523.16,-337.7,9_value
314.46,-366.13,22.271,1207.7,1233.5,432.51,776.28,-248.5,560.22,112.56,9_value
253.52,-218.92,-437.72,1101.8,1154.5,-55.281,675.58,-309.94,623.18,-454.16,9_value
700.39,525.31,-1007.2,725.36,1161.1,-444.53,44.83,-330.94,420.85,-40.153,8_value
836.29,414.33,-797.92,800.99,1387,-530.84,388.09,-548.42,176.58,-177.24,8_value
534.71,565.28,-625.88,766.18,1590.7,-198.87,624.57,-235.69,8.8645,157.34,8_value
520.12,427.86,-749.86,999.84,1375.6,-395.1,778.1,-461.96,368.34,-35.203,8_value
587.71,637.57,-740.8,733.39,1385.9,-267.02,368.3,-81.779,250.54,64.517,8_value
540.27,264.49,-695.53,851.17,1032.2,-349.51,125.89,-45.302,1107.2,-83.852,8_value
1587.2,15.753,-858.58,448.19,1019.9,515.55,-4.4053,-130.68,474.3,60.131,8_value
1154.4,-272.31,-589.11,976.89,953.39,-91.051,318.26,-305.1,200.83,-252.99,9_value
1606.5,159.21,-812.88,596.61,806.17,377.86,-11.485,-193.88,521.4,-127.59,8_value
634.68,-228.6,-712.84,867.91,899.94,-90.982,274.75,-124.61,114.77,-339.96,9_value
1331.2,75.244,-863.13,488.74,830.12,438.56,-138.9,83.486,504.55,-192.46,8_value
1738.9,199.73,-265.88,705.5,670.5,-132.64,-6.7371,-393.72,423.22,-92.983,8_value
1241.8,-148.59,-994.5,590.9,794.22,103.47,150.76,-377.18,94.299,94.032,9_value
576.63,-270.62,-610.06,754.75,1174.1,16.635,308.05,-105.95,127.97,-356.45,9_value
1196.4,133.13,-340.41,936.18,1252,295.13,-227.36,-299.02,46.63,92.225,8_value
664.21,-161.64,-544.64,942.08,1019.8,-90.822,309.77,-97.777,-86.331,-299.56,9_value
1477.7,382.51,-639.34,608.5,877.42,369.42,-85.626,-179.35,292.32,-231.34,8_value
1113,197.35,-544.2,789.42,748.81,100.05,33.527,-205.85,-81.731,-144.78,9_value
1391.3,-565.59,213.81,-200.89,1750.8,-322.24,1232,-179.31,1439.7,-146.22,8_value
753.03,-398.01,873.95,624.91,1309.9,193.23,645.86,94.815,961.17,395,9_value
948.55,-645.92,743.27,729.48,1443.6,207.9,634.75,287.91,820.19,221.1,9_value
1794.2,608.26,429.08,425.27,1782.6,61.358,856.09,-130.49,1185.7,-461.39,8_value
601.75,-369.77,607.72,520.69,1095.3,166.33,496.64,-166.33,862.67,452.84,9_value
1018.7,-796.1,448.82,269.01,1799.7,-151.22,627.2,-239.06,1181.5,754.52,9_value
1961.8,403.34,263.01,436.03,2083.1,-62.914,1199.5,-365.91,1185.2,-389.59,8_value
2395.2,433.61,51.083,409.16,1799.3,-417.74,1140.5,-529.69,1120.2,-230.46,8_value
1023.8,-857.06,451.14,625.3,1806.9,58.752,509.09,-52.842,1063.2,508.77,9_value
1822.1,252.5,175.48,240.09,2035.9,212.81,1363.5,-420.2,1375.4,-204.65,8_value
1254.8,350.69,-257.91,897.68,2062.9,278.73,757.26,-71.267,1193.2,109.41,8_value
1280.2,-8.5626,209.57,812,2235.6,72.194,1231.6,-213.18,1178.5,48.571,8_value
966.97,-516.48,471.74,510.92,1421.9,476.47,248.61,-118.49,1080.4,17.372,9_value
1521.5,-844.78,147.9,26.084,1676.8,-186.29,576.27,-101.75,1625,119.22,9_value
2468.9,440.82,322.15,585.65,1925.3,-285.47,908.99,-28.444,1243,-432.47,8_value
2030,203.02,78.702,374.52,2126.3,-377.1,723.85,-414.95,593.9,-350.94,8_value
1392.5,-246.85,153.22,625.26,2203.3,-489.87,945.1,-426.73,525.07,79.155,8_value
1111.7,-959.82,334.99,147.85,1622.7,-121.2,396.95,-173.4,1152.3,445.14,9_value
1625.7,239.9,479.19,-185.27,1847.9,-305.92,1527.8,-250.27,1409.5,-24.011,8_value
930.69,-520.42,720.93,399.49,1355.5,370.12,353.2,-98.54,1093.5,287.48,9_value
878.46,-810.27,379.51,278.18,1437.2,207.8,322.5,-210.04,953.63,499.31,9_value
1091.9,-645.81,301.9,89.033,1796.3,189.64,564.02,-129.24,1236,202.06,9_value
763.73,-752.01,355.06,525.47,1529.4,366.92,201.67,-194.65,663.42,491.75,9_value
1471.1,673.92,339.85,546.16,1799.4,303.03,843.59,-314.18,914.02,-310.72,8_value
731.81,239.82,-604.24,1024.8,1472.4,-320.47,381.34,-288.84,-1.1485,386.76,8_value
686.58,-699.8,296.45,580.89,1085.5,-68.574,499.88,-51.814,-85.654,173.99,9_value
562.68,216.03,-748.08,756.43,1199.8,-361.86,460.23,-404.66,-29.105,-212.7,8_value
653.4,-830.6,-117.65,527.94,1116.6,-285.09,570.4,-274.44,44.111,120.01,9_value
623.92,220.96,-801.37,803.29,1209.4,-503.56,502.16,-336.12,40.037,-108.63,8_value
883.68,-886.84,24.441,476.1,1096.5,-224.16,347.94,-130.28,-74.743,421.15,9_value
500.62,117.78,-399.55,1088.5,1436,-529.56,302.11,-574.94,179.25,280.33,8_value
569.4,-841.98,-303.82,595.73,1054.5,-263.51,550.06,-372.95,-0.25084,109.28,9_value
431.72,-625.25,-178.56,731.62,1176.7,-129.6,441.19,-511.05,104.16,-131.36,9_value
581.68,-748.13,-565.71,423.87,627.75,-39.724,480.93,-139.14,134.02,-70.749,9_value
486.96,294.96,-155.61,942.44,1370.9,-444.66,589.93,-268.54,-19.161,328.43,8_value
467.62,-47.618,-731.37,947.88,1041.8,-519.9,550.75,-412.44,154.46,-38.224,8_value
823.99,-683.97,-183.27,258.55,1074.7,-279.86,443.91,-184.05,-266.18,223.29,9_value
483.14,-788.67,-120.55,722.01,1142.6,-380.29,573.49,-398.92,94.308,-67.693,9_value
436.79,226.67,-365.4,811.7,1501.1,-485.09,648.66,-373.32,74.12,174.18,8_value
819.87,-864.54,-332.68,537.62,905.1,-418.76,633.55,-227.76,-25.769,50.083,9_value
528.61,170.94,-403.78,828.47,1232.7,-380.89,448.14,-88.568,20.682,165.63,8_value
617.54,-827.34,-71.972,783.76,1339.6,-262.02,466.99,-339,151.85,224.2,9_value
475.36,611.15,-481.51,735.61,1080,-109.15,285.44,17.781,191.94,390.57,8_value
1025.7,58.997,-724.7,619.95,1334,-523.71,189.31,-596.36,99.42,52.944,8_value
183.03,-637.39,-337.12,899.22,968.17,-113.96,629.67,-248.95,433.45,-293.06,9_value
1335.9,-195.46,-419.85,999.67,1622.7,-653.32,405.4,-667.68,169.3,237.56,8_value
985.54,-835.56,-124.64,738.92,1297.3,477.61,482.71,-228.89,76.031,324.9,9_value
885.36,26.094,-282.54,927.94,1409.9,-286.78,180.99,-654.84,12.283,290.08,8_value
750.25,93.813,-1152.5,1052.2,1208.1,-687.92,455.84,-513.9,537.11,-205.18,8_value
1057.2,129.29,-528.46,1089.5,1400.6,-401.7,264.14,-312.56,113.41,558.94,8_value
623.47,-553.2,-380.49,831.34,1074.4,288.4,268.65,-75.011,208.34,-31.711,9_value
447.85,-497.85,-193.73,607.95,1098.9,203.01,199.64,-297.63,15.692,48.547,9_value
650.41,-40.973,-824.31,494.41,949.45,-98.008,195.27,-368.21,-16.562,28.034,8_value
724.12,-734.83,-33.485,447.68,739.85,149.47,104.36,-54.159,434.68,373.33,9_value
1063.3,474.17,-533.14,698.72,1401.9,-268.04,283.83,-332.75,-360.72,318.67,8_value
563.02,172.16,-829.44,752.34,1130.7,-526.99,-82.627,-480.86,430.27,-196.49,8_value
648.83,-569.29,156.17,1009.3,1107.7,157.95,725.88,54.334,201.9,-213,9_value
1426.6,-918.01,-236.29,725.5,1236.6,-62.688,593.65,-119.06,656.56,555.78,9_value
357.33,323.63,-865.86,919.17,995.01,-705.04,441.99,-176.99,262.79,141.99,8_value
1013.9,255.49,-864.98,895.41,1306.3,-167.74,343.35,-474.92,-131.18,278.94,8_value
807.64,-717.76,-521.05,655.19,840.15,-14.556,343.01,-188.61,341.93,13.454,9_value
984.87,-234.57,-717.21,1068.3,1368,-370.41,348.35,-848.38,220.64,380.77,8_value
852.42,-973.51,124.34,764.36,1104.7,114.01,409.51,59.317,573.65,259.86,9_value
340.73,693.34,-777.25,615.04,968.18,-208.33,481.73,-199.8,397.85,134.48,8_value
233.9,342.77,-585.45,261.22,526.77,-154.51,377.92,-15.146,716.68,5.2404,8_value
862.95,-298.41,-900.86,601.86,440.42,281.93,516.8,-137.63,584.78,247.59,9_value
910.42,215.44,-537.45,1130.3,1347,-76.203,194.88,-802.27,272.21,293.35,8_value
484.12,-737.47,-587.83,758.44,847.75,152.5,371.59,-11.252,638.86,-128.59,9_value
854.28,-1079,-350.12,804.11,1219.9,282.69,366.07,87.728,635.16,168.95,9_value
305.01,-375.45,-529.16,1023.1,1081.5,-153.62,594.45,-448.52,361.68,-457.7,9_value
538.71,523.34,-997.15,774.25,898.3,-357.52,314.4,-87.951,828.18,58.186,8_value
472.36,-716.29,-289.18,1054.5,972.1,267.46,560.98,171.08,413.36,-241.77,9_value
509.84,-907.61,-339.11,872.13,987.76,-273.94,601.17,-169.45,565.08,-298.71,9_value
361.95,432.7,-847.83,686.51,1015.4,-348.68,495.39,-166.99,951.3,-158.96,8_value
763.62,345.29,-626.07,433.64,1184,-1.4709,593.31,-620.02,-183.41,-163.4,8_value
867.49,-531.27,460.82,288.89,1064,53.125,65.096,-33.373,511.64,311.45,9_value
869.59,-864.46,146.31,606.3,923.07,250.64,295.7,-18.041,621.59,268.77,9_value
339.09,-522.8,-389.74,896.25,903.39,337.47,369.5,236.62,529.75,-158.73,9_value
813.14,-827.2,-499.27,840.95,805.38,163.52,518.78,-59.094,464.28,-101.43,9_value
429.38,234.6,-1162.7,941.97,1436.7,-319.51,648.09,-276.18,344.15,81.774,8_value
247.52,-542.58,-494.41,916.33,788.73,-22.578,355.21,-107.48,547.52,-198.2,9_value
683.44,186.35,-956.28,1179.7,1538.9,-318.06,303.99,-581.64,339.56,174.93,8_value
145.68,-413.01,-197.62,1121.2,953.16,-57.367,923.98,-343.5,685.7,-288.61,9_value
653.32,417.81,-1211.4,926.59,1017.4,-473.91,100.63,-270.24,716.66,-18.857,8_value
7.8338,-31.925,-623,845.48,957.08,-284.47,546.07,-123.54,836.29,-447.53,9_value
1204.2,-894.68,-292.85,367.01,906.92,11.297,624.55,-105.01,406.21,807.58,9_value
629.08,-979.47,-670.76,755.91,958.26,-35.801,590.88,25.9,636.77,94.055,9_value
863.65,-34.426,-832.95,1325.2,1330.1,-385.28,867.86,-245.48,374.97,256.29,8_value
942.55,-976.7,-362.26,762.78,1202.5,-151.29,888.57,-271.28,527.71,613.82,9_value
831.28,112.99,-584.04,1289.7,1612.8,-510.73,538.57,-528.13,629.43,411.27,8_value
557.05,519.3,-872.71,1046.4,1328.2,-393.64,498.75,-296.79,196.7,356.23,8_value
331.79,406.89,-1055,914.59,1342.5,-499.18,392.94,-378.87,593.34,-20.542,8_value
94.36,-181.41,-522.54,1075.4,890.04,67.63,609.28,-318.53,968.31,-357.66,9_value
390.84,-578.02,-285.78,1148,1265.9,156.68,473.14,-366.88,484.84,-96.154,9_value
662.97,-15.779,-512.2,1084.3,1743.9,-187.99,505.2,-422.12,574.87,364.56,8_value
